id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,shelf_location,is_active,last_updated_at,notes,created_by_id,record_sequence_number,dia_del_mes,dia_de_la_semana,mes,trimestre,es_fin_de_semana,dias_para_vencimiento,antiguedad_producto_dias,ratio_uso_stock,necesita_reorden,product_id_encoded,supplier_id_encoded,warehouse_location_Almacén Este,warehouse_location_Almacén Norte,warehouse_location_Almacén Oeste,warehouse_location_Almacén Sur,warehouse_location_Centro Distribución 1,warehouse_location_Centro Distribución 2,stock_status_1,stock_status_2,stock_status_3
8439b21a-87b7-4be8-94c3-96280b385097,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6973227059063969,0.8476953907815631,0.6475754104620084,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7766908072898502,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-01,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,1,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019903694770596,0.0,57,46,False,False,True,False,False,False,False,False,True
dc113829-e7c3-417b-8764-9800bf658d09,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6932352340077662,0.8476953907815631,0.6437571592210768,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7722243029758767,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-02,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,2,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019912152181825,0.0,57,46,False,False,True,False,False,False,False,False,True
db11065c-11b6-42e2-929a-4ccee86bf2d0,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6899652564888616,0.8476953907815631,0.6407025582283314,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.768651099524698,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-03,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,3,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019918998737568,0.0,57,46,False,False,True,False,False,False,False,False,True
cd00e58c-8fb9-4fb5-afad-f6cc7470e357,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6860821581851625,0.8476953907815631,0.6370752195494463,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7644079204264234,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-04,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,4,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019927223812644,0.0,57,46,False,False,True,False,False,False,False,False,True
7f4e7d78-5479-4296-bd1b-84181c73db70,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6824034334763949,0.8476953907815631,0.6336387934326079,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7603880665438473,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-05,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,5,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019935112607841,0.0,57,46,False,False,True,False,False,False,False,False,True
07d48c0b-379d-4131-8d41-1a0286355bf1,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6789290823625588,0.8476953907815631,0.630393279877816,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.75659153787697,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-06,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,6,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.701994265102626,0.0,57,46,False,False,True,False,False,False,False,False,True
6dc1e4f5-0518-4929-858c-63ebfdc479aa,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6754547312487227,0.8476953907815631,0.627147766323024,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7527950092100927,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-07,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,7,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019950276328145,0.0,57,46,False,False,True,False,False,False,False,False,True
4371fea9-9662-4788-8547-2afb2b4e049e,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6715716329450235,0.8476953907815631,0.623520427644139,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7485518301118181,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-08,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,8,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019958903400679,0.0,57,46,False,False,True,False,False,False,False,False,True
144dab82-11e9-4521-bb91-6d2af19aa4df,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.668301655426119,0.8476953907815631,0.6204658266513937,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.7449786266606393,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-09,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,9,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.701996625553255,0.0,57,46,False,False,True,False,False,False,False,False,True
8dad3341-f680-46b6-909f-7713f07a1119,2025-10-14 10:12:56.423905,PROD-23386B4F,Espárragos congelados,SKU-854554,SUP-E7B0D384,Lerma y Alemany S.L.,0.6648273043122829,0.8476953907815631,0.6172203130966017,0.8042328042328042,0.6940298507462687,0.6688311688311688,0.08129175946547884,0.33238056349530415,2025-08-26,2025-10-06,0.9860351425537457,0.741182097993762,2026-10-10,BATCH-1278-95,Pasillo-5-Estante-9-Nivel-2,True,2025-11-10,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,10,0.43333333333333335,0.16666666666666666,1.0,1.0,0.0,0.41116751269035534,0.3076923076923077,0.7019974156125086,0.0,57,46,False,False,True,False,False,False,False,False,True
da5cc719-a48a-4828-a053-0e448f5e0124,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.7328837114244839,0.22444889779559116,0.7401680030546011,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.6387785215141374,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-01,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,1,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021069598963213,0.0,410,20,False,False,False,False,False,False,False,False,True
10981ea6-3229-4724-b4a1-eccd471e2116,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.7263437563866748,0.22444889779559116,0.7340588010691104,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.633180613912583,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-02,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,2,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021091936623272,0.0,410,20,False,False,False,False,False,False,False,False,True
9753514d-5988-4da5-8ef1-b5ae2bbb6b81,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.718373186184345,0.22444889779559116,0.7266132111492937,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.6263581640231886,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-03,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,3,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021119717519313,0.0,410,20,False,False,False,False,False,False,False,False,True
d4edc8dc-5804-45b1-86bb-9c04c3eac1fa,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.7097894951972206,0.22444889779559116,0.7185948835433372,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.6190109102961482,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-04,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,4,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021150342129122,0.0,410,20,False,False,False,False,False,False,False,False,True
b06846e8-d2d7-48a3-9755-8d73c1b086c7,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.700797057020233,0.22444889779559116,0.7101947308132875,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.6113137873440109,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-05,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,5,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021183240159007,0.0,410,20,False,False,False,False,False,False,False,False,True
134dd398-d240-4019-a60f-046947d3b256,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.692008992438177,0.22444889779559116,0.7019854906452845,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.603791599004422,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-06,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,6,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021216227454394,0.0,410,20,False,False,False,False,False,False,False,False,True
a0e78a4e-4b90-4317-96ec-ea48ec4d0cc3,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.6838340486409156,0.22444889779559116,0.6943489881634212,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.596794214502479,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-07,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,7,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021247684638875,0.0,410,20,False,False,False,False,False,False,False,False,True
d820f754-51d9-4419-8411-da07d34aee88,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.6766809728183119,0.22444889779559116,0.6876670484917908,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.5906715030632788,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-08,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,8,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021275841563184,0.0,410,20,False,False,False,False,False,False,False,False,True
7909a5e0-842c-47a9-bacb-c1f1bd6878d1,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.6680972818311874,0.22444889779559116,0.6796487208858343,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.5833242493362386,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-09,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,9,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021310436600975,0.0,410,20,False,False,False,False,False,False,False,False,True
64f48af4-6c2d-4b98-b5cb-ff8b0405657c,2025-09-05 06:12:56.423905,PROD-D7D80D6C,Alfombra de lana,SKU-282712,SUP-6FFDA3A3,Logística Ibérica S.Com.,0.6601267116288576,0.22444889779559116,0.6722031309660176,0.8359788359788359,0.746268656716418,0.8327922077922079,0.6503340757238307,0.759697835851368,2025-08-04,2025-10-01,0.7720141852497445,0.5765017994468441,2026-01-16,BATCH-9069-11,Pasillo-1-Estante-10-Nivel-4,True,2025-11-10,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,10,0.13333333333333333,0.6666666666666666,0.666666666666667,0.0,0.0,0.12182741116751267,0.0,0.7021343377275581,0.0,410,20,False,False,False,False,False,False,False,False,True
6ca51a94-13fb-49ac-9665-80f2277ce01b,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.9288779889638259,0.5691382765531061,0.8904161893852616,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.3963723138577555,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-01,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,1,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019214246734682,0.0,439,17,False,False,False,False,False,False,False,False,True
39b33277-84e8-4d22-996d-bc60ade6a385,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.926629879419579,0.5691382765531061,0.8883161512027492,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.3954263187901451,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-02,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,2,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019215761998334,0.0,439,17,False,False,False,False,False,False,False,False,True
462abd32-619d-42aa-9dc1-64d831262139,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.9243817698753322,0.5691382765531061,0.8862161130202367,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.39448032372253466,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-03,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,3,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019217285001899,0.0,439,17,False,False,False,False,False,False,False,False,True
85abf634-ad0b-49fa-a5fa-8e4ae3e8e030,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.9223380339260168,0.5691382765531061,0.884306987399771,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.39362032820652526,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-04,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,4,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019218676317064,0.0,439,17,False,False,False,False,False,False,False,False,True
2978cdbe-2d7d-42e2-93c5-3b5e3796a93d,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.9198855507868383,0.5691382765531061,0.8820160366552119,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.3925883335873139,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-05,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,5,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019220354467192,0.0,439,17,False,False,False,False,False,False,False,False,True
47d836ba-446f-4fc8-8d45-b8df78892428,2025-09-03 17:12:56.423905,PROD-E659F87D,Gelatina de durazno,SKU-247329,SUP-66B2D4C7,Logística Ibérica S.Com.,0.9176374412425915,0.5691382765531061,0.8799159984726995,0.23809523809523808,0.30597014925373134,0.1542207792207792,0.0935412026726058,0.21090240914659045,2025-08-22,2025-09-28,0.3786740397908277,0.3916423385197034,2026-09-23,BATCH-9447-53,Pasillo-18-Estante-8-Nivel-3,True,2025-11-06,Requiere revisión de inventario,bae892d8-0f9e-4d43-bdcf-953c592db277,6,0.06666666666666668,0.3333333333333333,0.666666666666667,0.0,0.0,0.4416243654822335,0.0,0.7019221901049668,0.0,439,17,False,False,False,False,False,False,False,False,True
